,modeldate,text,retweet_count,favorite_count
1600,2020-09-04 21:09:09,"The fact is we're more than six months into this pandemic, and:

- 11.5 million Americans don't have their jobs back
- Almost 30 million are on unemployment
- We're down 720,000 manufacturing jobs
- Nearly 1 in 6 small businesses have closed their doors",5723,28792
1601,2020-09-04 21:09:09,"I'm grateful for everyone who found work in August and found that glimmer of hope — but there is real cause for concern in this morning's jobs report.

The pace of job gains in August was slower than in July. And significantly slower than May or June.",11077,60960
1602,2020-09-04 16:54:07,Tune in as I discuss how our economic crisis has been worsened by President Trump's failure to get COVID-19 under control: https://t.co/YeDBBOntHe,2848,10568
1603,2020-09-04 16:40:56,"RT @TeamJoe: Every day we are thankful for our veterans and fallen soldiers who paid the ultimate sacrifice for our freedom.

@JoeBiden und…",4470,0
1604,2020-09-04 16:04:00,"Mr. President, if you don’t respect our troops, you can’t lead them. https://t.co/hcX9hGgdm5",87626,255643
1605,2020-09-04 01:46:00,"Here’s my promise to you: If I have the honor of serving as the next commander in chief, I will ensure that our American heroes know that I will have their back and honor their sacrifice. Always. https://t.co/wMFHHscD51",33415,154977
1606,2020-09-04 01:00:01,"In 2016, President Trump promised to reduce the trade deficit and said: ""You will see a drop like you've never seen before.""

The reality? It's the highest it's been in 12 years.

American workers can't afford another four years of his failed leadership. https://t.co/3CGY4Hym8o",10658,35202
1607,2020-09-04 00:24:00,The President has a duty to set an example. https://t.co/9bkSknbOds https://t.co/OwiCo345Ph,7159,41574
1608,2020-09-03 23:40:00,"Folks, today marks two months until Election Day. That means we have just two months to do everything we can to beat Donald Trump and restore the soul of this nation.

Chip in to help us win in November: https://t.co/UjC7yoIpU4",2901,11606
1609,2020-09-03 23:07:00,This is our moment to root out systemic racism and ensure justice finally rings out for all in America. https://t.co/mXzAZ9VZfR,6063,19839
1610,2020-09-03 21:48:00,"We need a president who will work to lower the temperature — not raise it. A president who will bring people together and find solutions to the challenges we face.

That's what I went to Kenosha to do today, and it's what I'll do every day in the White House. https://t.co/dNenwVZjUg",8351,45132
1611,2020-09-03 18:53:21,"It’s time we come together as a nation to heal and address the challenges we face. Tune in to our community conversation in Kenosha, Wisconsin: https://t.co/5Vda70tPCu",4117,14847
1612,2020-09-03 16:38:00,"Right now, classrooms should be humming with excitement for a new year and students’ hopes for their futures.

Instead, many are silent and empty because President Trump didn’t do his job.

America’s families are paying the price for his failures.",15418,77482
1613,2020-09-03 15:02:00,"I've always believed we're at our best when we act as one America. It's time for us to come together, propel our nation across this turbulent threshold, and build a better future for all.",12449,74362
1614,2020-09-03 00:55:00,"Time and time again, President Trump has refused to stand up to Putin. His silence on the poisoning of Mr. Navalny is just the latest example.

As president, I'll do what Trump won't: hold the Putin regime accountable for its crimes. https://t.co/z11YyV6lq0",9379,35318
1615,2020-09-03 00:30:00,"I’ve released 21 years of my tax returns. 

What are you hiding, @realDonaldTrump? https://t.co/aQs6Hlox0P",52691,257426
1616,2020-09-02 23:35:00,"They're rooting for chaos and violence because they think it helps them win a second term.

Now ask yourself, is that really who you think should be running the country? https://t.co/rXf0O5u0WC",16448,44418
1617,2020-09-02 22:25:00,"If we give Donald Trump another four years in the White House, our planet may never recover. https://t.co/LmOUXuBqPQ",16695,76121
1618,2020-09-02 21:15:00,"We’re just over two months from Election Day. But in many states, you don’t have to wait until November to make your voice heard.

Head to https://t.co/Hy8C4mIL2M and make a plan to vote early today.",6363,20346
1619,2020-09-02 19:15:00,Donald Trump and Betsy DeVos are the worst possible people to lead our nation’s schools through this pandemic.,38962,275267
1620,2020-09-02 18:04:00,"We all want students back in the classroom, but President Trump hasn't done the work to make sure schools can reopen safely and effectively.

@KamalaHarris and I will be ready on day 1 with a roadmap for reopening. https://t.co/yJswM3PliF",4821,19243
1621,2020-09-02 17:20:37,President Trump has failed to address COVID-19 — and now our students and educators are paying the price. Tune in as I discuss my plan to safely and effectively reopen schools: https://t.co/ntofl4zV7v,3791,13000
1622,2020-09-02 16:04:47,"This campaign is powered by grassroots supporters like you — and every dollar counts to close the fundraising gap with the Trump campaign. $5, $10, $15, whatever you can, chip in today: https://t.co/pHQWesk2AR",1336,6014
1623,2020-09-02 15:52:00,"Last month we raised $364.5 million — 95% of the donations from grassroots supporters like you and the majority online.

Working people are powering our campaign — and I’m grateful.

We’ve got a long way to go to close the fundraising gap and win — but we can do it. Together.",10965,57151
1624,2020-09-02 14:20:00,"Donald Trump is determined to instill fear and divide us, but what he doesn't understand is that fear never builds the future — hope does. https://t.co/3DFE6R6CWQ",10396,36900
1625,2020-09-01 23:34:00,"For far too long, discriminatory policies like redlining have kept Black Americans from having the same opportunities as white Americans.

That’s got to change: https://t.co/ycM5gKCGyV https://t.co/mmb0u5kqZq",6829,22335
1626,2020-09-01 22:14:00,"If I’m elected president, I promise you that America will be better prepared to deal with any threats that come our way.

That starts with restoring the PREDICT program that President Trump ended. https://t.co/7jDkOaLc8P",12911,61931
1627,2020-09-01 20:21:00,"Together, we’re going to build back better than before and set our nation on a new path. https://t.co/OQHsy12ODf",6644,34053
1628,2020-09-01 18:48:00,.@DrBiden and I send our best wishes to members of the Jain faith concluding the holy observance of Paryushan and Das Lakshan. May we all find peace and reconciliation in our lives. Michhami Dukkaddam and Kshamavani!,6474,46075
1629,2020-09-01 17:08:00,We need a president who will lower the temperature and bring the country together — not one who raises it and tears us further apart. https://t.co/e6aFLx9iqU,9407,46722
1630,2020-09-01 16:13:25,"RT @TeamJoe: Can you believe?! ✨
 
@DrBiden and the #FabFive are doing a grassroots fundraiser happening NOW!
 
Join us ⬇️
https://t.co/VPA…",765,0
1631,2020-09-01 15:03:59,Our nation is at an inflection point. @KamalaHarris and I sat down to discuss what brought us to this moment — and how we move forward and build back better than before. Tune in to watch: https://t.co/PlmeffTySN,3812,12690
1632,2020-09-01 14:34:00,"Across the country, people rely on public transportation to get to work, see loved ones, and access essential services. But that's all under threat because Republicans refuse to do their jobs.

Congress must act now to save public transit.",9415,47181
1633,2020-09-01 01:50:10,"RT @TeamJoe: Tonight is our August fundraising deadline, and we need your help to make sure we finish strong.

We can't do this alone -- ev…",925,0
1634,2020-09-01 01:40:00,"Today’s press conference made it clear: we are all less safe because Donald Trump has failed at his job.

We need a President who will stop violence — not incite it. https://t.co/AhGNZCDQkr",13520,43579
1635,2020-09-01 01:30:00,President Shri Pranab Mukherjee was a devout public servant who believed deeply in the importance of our two nations tackling global challenges together. Jill and I are saddened to hear of his passing — our prayers go out to his loved ones and the Indian people. https://t.co/SJfaDEKjGi,2557,16735
1636,2020-09-01 01:20:25,"I urge President Trump to join me in saying that while peaceful protest is an important right — violence is wrong. Period.

If he can’t say that, then he is unfit to be President. https://t.co/W4sjpF0Z3V",10437,50870
1637,2020-09-01 01:20:25,"Tonight, President Trump declined to rebuke violence.

He wouldn’t even repudiate one of his supporters who is charged with murder.

He is too weak, too scared of the hatred he has stirred to put an end to it.",26907,130497
1638,2020-09-01 01:00:00,Fear never builds the future — hope does. https://t.co/V0jCGRBBG7,6021,24374
1639,2020-09-01 00:30:00,"If Donald Trump wants to ask the question: Who will keep you safer as President?

Let’s answer it. https://t.co/pDXCqzRbQe",7650,27927
1640,2020-08-31 23:59:00,"Donald Trump looks at this violence and sees a political lifeline.

He failed to protect America, so now he's trying to scare America. https://t.co/BCoO4gS2zE",6426,23385
1641,2020-08-31 23:30:00,"Folks, we're just hours away from our first end-of-month fundraising deadline of the general election. We need your help to hit our goal and show Donald Trump we have what it takes to win in November.

If you're able, please chip in today: https://t.co/8tOxeZGUM9",1773,6429
1642,2020-08-31 23:02:00,"The truth is Donald Trump can't stop the violence, because for years he has fomented it. https://t.co/nxqas2Uv5s",13964,56866
1643,2020-08-31 22:23:00,"Anyone who met Amari will tell you that he was a charismatic young man—poised for greatness. He was ready and willing to take on the world. I can tell you that in 20 years, we all would have been saying, ‘Amari for President.’ #AmariForPresident https://t.co/aa01lftpzt",2098,11494
